is selected,Best A,Best B,Select A,Select B,Best R,Best U,Select R,Select U,price,otherSupplierRank,bestDelta,nextDelta,dropRatio,MappedDropRatio
0,0,0,1,0,1,0,0,0,0.07569,5,0.00188,-0.00145,0,0
0,0,0,1,0,1,0,0,0,0.07714,6,0.00333,-0.00174,0,0
0,0,0,1,0,1,0,0,0,0.07888,7,0.00507,-0.00047,0,0
0,0,0,1,0,1,0,0,0,0.07935,8,0.00554,-0.00919,0,0
0,0,0,1,0,1,0,0,0,0.08854,9,0.01473,-0.00609,0,0
0,0,0,1,0,1,0,0,0,0.09463,10,0.02082,0,0,0
0,0,1,1,0,1,0,1,0,0.5348,1,0,-0.0241,0,0
1,0,1,1,0,1,0,1,0,0.5589,2,0.0241,-0.0297,0,0
0,0,1,1,0,1,0,1,0,0.5886,3,0.0538,-0.03692,0,0
0,0,1,1,0,1,0,1,0,0.62552,4,0.09072,-0.09148,0,0
0,0,1,1,0,1,0,1,0,0.717,5,0.1822,0,0,0
1,1,0,1,0,0,1,0,1,0.00164,1,0,-0.00036,0,0
0,1,0,1,0,0,1,0,1,0.002,2,0.00036,-0.0005,0,0
0,1,0,1,0,0,1,0,1,0.0025,3,0.00086,0,0,0
1,0,0,0,0,1,0,1,0,0.09487,1,0,-0.00383,0,0
0,0,0,0,0,1,0,1,0,0.0987,2,0.00383,-0.0003,0,0
0,0,0,0,0,1,0,1,0,0.099,3,0.00413,-0.01661,0,0
0,0,0,0,0,1,0,1,0,0.11561,4,0.02074,0,0,0
1,0,1,0,1,1,0,1,0,0.0792,1,0,-0.0052,0,0
1,0,1,0,1,1,0,1,0,0.0792,1,0,-0.0052,0,0
0,0,1,0,1,1,0,1,0,0.0844,3,0.0052,-0.0017,0,0
0,0,1,0,1,1,0,1,0,0.0861,4,0.0069,0,0,0
0,1,0,1,0,0,1,0,1,0.11313,8,0.01463,-0.0025,0,0
0,1,0,1,0,0,1,0,1,0.11563,9,0.01713,-0.00528,0,0
0,1,0,1,0,0,1,0,1,0.12091,10,0.02241,0,0,0
1,1,0,1,0,0,1,0,1,0.0985,1,0,-0.01046,0,0
0,1,0,1,0,0,1,0,1,0.10896,2,0.01046,-0.00005,0,0
0,1,0,1,0,0,1,0,1,0.10901,3,0.01051,-0.00049,0,0
0,1,0,1,0,0,1,0,1,0.1095,4,0.011,-0.0002,0,0
0,1,0,1,0,0,1,0,1,0.1097,5,0.0112,-0.00093,0,0
0,1,0,1,0,0,1,0,1,0.11063,6,0.01213,-0.000769,0,0
0,1,0,1,0,0,1,0,1,0.111399,7,0.012899,-0.001731,0,0
1,1,0,1,0,0,0,0,0,0.109544,1,0,-0.007636,0,0
0,1,0,1,0,0,0,0,0,0.11718,2,0.007636,-0.00102,0,0
0,1,0,1,0,0,0,0,0,0.1182,3,0.008656,-0.0004,0,0
0,1,0,1,0,0,0,0,0,0.1186,4,0.009056,-0.0025,0,0
0,1,0,1,0,0,0,0,0,0.1211,5,0.011556,-0.0025,0,0
0,1,0,1,0,0,0,0,0,0.1236,6,0.014056,-0.0247,0,0
0,1,0,1,0,0,0,0,0,0.1483,7,0.038756,0,0,0
0,1,0,1,0,0,1,0,0,0.1128,1,0,-0.00188,0,0
1,1,0,1,0,0,1,0,0,0.11468,2,0.00188,-0.00235,0,0
0,1,0,1,0,0,1,0,0,0.11703,3,0.00423,-0.00068,0,0
0,1,0,1,0,0,1,0,0,0.11771,4,0.00491,-0.00139,0,0
0,1,0,1,0,0,1,0,0,0.1191,5,0.0063,-0.00044,0,0
0,1,0,1,0,0,1,0,0,0.11954,6,0.00674,-0.00216,0,0
0,1,0,1,0,0,1,0,0,0.1217,7,0.0089,-0.00034,0,0
0,1,0,1,0,0,1,0,0,0.12204,8,0.00924,-0.0025,0,0
0,1,0,1,0,0,1,0,0,0.12454,9,0.01174,-0.00336,0,0
0,1,0,1,0,0,1,0,0,0.1279,10,0.0151,-0.002359,0,0
0,1,0,1,0,0,1,0,0,0.130259,11,0.017459,-0.005811,0,0
0,1,0,1,0,0,1,0,0,0.13607,12,0.02327,0,0,0
0,0,0,1,0,1,0,0,0,0.0985,1,0,-0.000233,0,0
1,0,0,1,0,1,0,0,0,0.098733,2,0.000233,-0.001467,0,0
0,0,0,1,0,1,0,0,0,0.1002,3,0.0017,-0.0016,0,0
0,0,0,1,0,1,0,0,0,0.1018,4,0.0033,-0.0009,0,0
0,0,0,1,0,1,0,0,0,0.1027,5,0.0042,-0.0025,0,0
0,0,0,1,0,1,0,0,0,0.1052,6,0.0067,0,0,0
1,1,0,1,0,0,0,0,0,0.143032,1,0,-0.007868,0,0
0,1,0,1,0,0,0,0,0,0.1509,2,0.007868,-0.00638,0,0
0,1,0,1,0,0,0,0,0,0.15728,3,0.014248,0,0,0
1,1,0,1,0,0,0,0,0,0.149,1,0,-0.0032,0,0
0,1,0,1,0,0,0,0,0,0.1522,2,0.0032,-0.00391,0,0
0,1,0,1,0,0,0,0,0,0.15611,3,0.00711,0,0,0
1,1,0,1,0,0,0,0,0,0.1358,1,0,-0.014,0,0
0,1,0,1,0,0,0,0,0,0.1498,2,0.014,-0.00012,0,0
0,1,0,1,0,0,0,0,0,0.14992,3,0.01412,0,0,0
0,1,0,1,0,0,0,0,0,0.14973,5,0.023544,0,0,0
1,1,0,1,0,0,0,0,0,0.126186,1,0,-0.015214,0,0
0,1,0,1,0,0,0,0,0,0.1414,2,0.015214,-0.00131,0,0
0,1,0,1,0,0,0,0,0,0.14271,3,0.016524,-0.00439,0,0
0,1,0,1,0,0,0,0,0,0.1471,4,0.020914,-0.00263,0,0
0,0,1,0,1,0,1,0,1,0.100019,3,0.007619,-0.002344,0,0
0,0,1,0,1,0,1,0,1,0.102363,4,0.009963,-0.012627,0,0
0,0,1,0,1,0,1,0,1,0.11499,5,0.02259,0,0,0
1,0,1,0,1,0,1,0,1,0.0924,1,0,-0.005276,0,0
0,0,1,0,1,0,1,0,1,0.097676,2,0.005276,-0.002343,0,0
1,1,0,1,0,0,1,0,1,0.0969,1,0,-0.00713,0,0
0,1,0,1,0,0,1,0,1,0.10403,2,0.00713,-0.00058,0,0
0,1,0,1,0,0,1,0,1,0.10461,3,0.00771,-0.001117,0,0
0,1,0,1,0,0,1,0,1,0.105727,4,0.008827,-0.001273,0,0
0,1,0,1,0,0,1,0,1,0.107,5,0.0101,0,0,0
1,0,1,0,1,0,0,0,0,0.109036,1,0,-0.000664,0,0
0,0,1,0,1,0,0,0,0,0.1097,2,0.000664,-0.0006,0,0
0,0,1,0,1,0,0,0,0,0.1103,3,0.001264,-0.0007,0,0
0,0,1,0,1,0,0,0,0,0.111,4,0.001964,-0.001101,0,0
0,0,1,0,1,0,0,0,0,0.112101,5,0.003065,-0.000937,0,0
0,0,1,0,1,0,0,0,0,0.113038,6,0.004002,-0.002662,0,0
0,0,1,0,1,0,0,0,0,0.1157,7,0.006664,-0.00096,0,0
0,0,1,0,1,0,0,0,0,0.11666,8,0.007624,-0.00186,0,0
0,0,1,0,1,0,0,0,0,0.11852,9,0.009484,-0.003329,0,0
0,0,1,0,1,0,0,0,0,0.121849,10,0.012813,-0.000412,0,0
0,0,1,0,1,0,0,0,0,0.122261,11,0.013225,-0.002344,0,0
0,0,1,0,1,0,0,0,0,0.124605,12,0.015569,-0.000995,0,0
0,0,1,0,1,0,0,0,0,0.1256,13,0.016564,-0.001348,0,0
0,0,1,0,1,0,0,0,0,0.126948,14,0.017912,-0.00903,0,0
0,0,1,0,1,0,0,0,0,0.135978,15,0.026942,0,0,0
0,0,1,1,0,0,1,0,1,0.1071,1,0,-0.002,0,0
1,0,1,1,0,0,1,0,1,0.1091,2,0.002,-0.00789,0,0
0,0,1,1,0,0,1,0,1,0.11699,3,0.00989,-0.00119,0,0
0,0,1,1,0,0,1,0,1,0.11818,4,0.01108,0,0,0
1,1,0,1,0,0,1,0,1,0.0885,1,0,-0.00141,0,0
0,1,0,1,0,0,1,0,1,0.08991,2,0.00141,-0.00279,0,0
0,1,0,1,0,0,1,0,1,0.0927,3,0.0042,-0.002155,0,0
0,1,0,1,0,0,1,0,1,0.094855,4,0.006355,-0.000115,0,0
0,1,0,1,0,0,1,0,1,0.09497,5,0.00647,0,0,0
0,0,0,0,0,1,0,1,0,0.14875,1,0,-0.00012,0,0
1,0,0,0,0,1,0,1,0,0.14887,2,0.00012,-0.00713,0,0
0,0,0,0,0,1,0,1,0,0.156,3,0.00725,-0.00008,0,0
0,0,0,0,0,1,0,1,0,0.15608,4,0.00733,0,0,0
1,0,0,0,0,1,0,1,0,0.10109,1,0,-0.00811,0,0
0,0,0,0,0,1,0,1,0,0.1092,2,0.00811,-0.00052,0,0
0,0,0,0,0,1,0,1,0,0.10972,3,0.00863,-0.00075,0,0
0,0,0,0,0,1,0,1,0,0.11047,4,0.00938,-0.00173,0,0
0,0,0,0,0,1,0,1,0,0.1122,5,0.01111,-0.0058,0,0
0,0,0,0,0,1,0,1,0,0.118,6,0.01691,-0.0033,0,0
0,0,0,0,0,1,0,1,0,0.1213,7,0.02021,0,0,0
0,0,0,0,0,1,0,1,0,0.13581,1,0,-0.0042,0,0
1,0,0,0,0,1,0,1,0,0.14001,2,0.0042,-0.00275,0,0
0,0,0,0,0,1,0,1,0,0.14276,3,0.00695,0,0,0
1,1,0,1,0,0,0,0,0,0.12853,1,0,-0.00152,0,0
0,1,0,1,0,0,0,0,0,0.13005,2,0.00152,-0.00838,0,0
0,1,0,1,0,0,0,0,0,0.13843,3,0.0099,0,0,0
1,0,0,0,0,1,0,1,0,0.079452,1,0,-0.004048,0,0
0,0,0,0,0,1,0,1,0,0.0835,2,0.004048,-0.0059,0,0
0,0,0,0,0,1,0,1,0,0.0894,3,0.009948,0,0,0
1,1,0,1,0,0,0,0,0,0.04436,1,0,-0.00132,0,0
0,1,0,1,0,0,0,0,0,0.04568,2,0.00132,-0.00242,0,0
0,1,0,1,0,0,0,0,0,0.0481,3,0.00374,-0.0006,0,0
0,1,0,1,0,0,0,0,0,0.0487,4,0.00434,-0.00078,0,0
0,1,0,1,0,0,0,0,0,0.04948,5,0.00512,-0.00052,0,0
0,1,0,1,0,0,0,0,0,0.05,6,0.00564,-0.0021,0,0
0,1,0,1,0,0,0,0,0,0.0521,7,0.00774,0,0,0
1,1,0,1,0,0,0,0,0,0.04101,1,0,-0.00505,0,0
0,1,0,1,0,0,0,0,0,0.04606,2,0.00505,-0.00194,0,0
0,1,0,1,0,0,0,0,0,0.048,3,0.00699,-0.001,0,0
0,1,0,1,0,0,0,0,0,0.049,4,0.00799,0,0,0
1,0,0,0,0,1,0,1,0,0.0473,1,0,-0.0018,0,0
0,0,0,0,0,1,0,1,0,0.0491,2,0.0018,-0.00037,0,0
0,0,0,0,0,1,0,1,0,0.04947,3,0.00217,-0.00012,0,0
0,0,0,0,0,1,0,1,0,0.04959,4,0.00229,-0.00141,0,0
0,0,0,0,0,1,0,1,0,0.051,5,0.0037,0,0,0
0,0,1,0,1,0,1,0,1,0.03904,1,0,-0.00216,36.98,1
1,0,1,0,1,0,1,0,1,0.0412,2,0.00216,-0.0011,36.98,1
0,0,1,0,1,0,1,0,1,0.0423,3,0.00326,-0.00015,36.98,1
0,0,1,0,1,0,1,0,1,0.04245,4,0.00341,-0.00055,36.98,1
0,0,1,0,1,0,1,0,1,0.043,5,0.00396,-0.0004,36.98,1
0,0,1,0,1,0,1,0,1,0.0434,6,0.00436,-0.0014,36.98,1
0,0,1,0,1,0,1,0,1,0.0448,7,0.00576,-0.00009,36.98,1
0,0,1,0,1,0,1,0,1,0.04489,8,0.00585,-0.00481,36.98,1
0,0,1,0,1,0,1,0,1,0.0497,9,0.01066,-0.0017,36.98,1
0,0,1,0,1,0,1,0,1,0.0514,10,0.01236,-0.0106,36.98,1
0,0,1,0,1,0,1,0,1,0.062,11,0.02296,-0.0245,36.98,1
0,0,1,0,1,0,1,0,1,0.0865,12,0.04746,0,36.98,1
0,0,0,1,0,1,0,0,0,0.04339,1,0,-0.00131,36.98,1
0,0,0,1,0,1,0,0,0,0.0447,2,0.00131,-0.0007,36.98,1
0,0,0,1,0,1,0,0,0,0.0454,3,0.00201,-0.00042,36.98,1
1,0,0,1,0,1,0,0,0,0.04582,4,0.00243,0,36.98,1
1,0,0,0,0,1,0,1,0,0.08399,1,0,-0.00299,36.98,1
0,0,0,0,0,1,0,1,0,0.08698,2,0.00299,-0.00059,36.98,1
0,0,0,0,0,1,0,1,0,0.08757,3,0.00358,-0.00243,36.98,1
0,0,0,0,0,1,0,1,0,0.09,4,0.00601,-0.00056,36.98,1
0,0,0,0,0,1,0,1,0,0.09056,5,0.00657,-0.00144,36.98,1
0,0,0,0,0,1,0,1,0,0.092,6,0.00801,-0.00308,36.98,1
0,0,0,0,0,1,0,1,0,0.09508,7,0.01109,-0.00002,36.98,1
0,0,0,0,0,1,0,1,0,0.0951,8,0.01111,-0.0105,36.98,1
0,0,0,0,0,1,0,1,0,0.1056,9,0.02161,0,36.98,1
1,1,0,1,0,0,0,0,0,0.11173,1,0,-0.001786,16.91,1
0,1,0,1,0,0,0,0,0,0.113516,2,0.001786,-0.000554,16.91,1
0,1,0,1,0,0,0,0,0,0.11407,3,0.00234,-0.00483,16.91,1
0,1,0,1,0,0,0,0,0,0.1189,4,0.00717,-0.0026,16.91,1
0,1,0,1,0,0,0,0,0,0.1215,5,0.00977,0,16.91,1
1,1,0,1,0,0,0,0,0,0.04842,1,0,-0.00409,16.91,1
0,1,0,1,0,0,0,0,0,0.05251,2,0.00409,-0.005843,16.91,1
0,1,0,1,0,0,0,0,0,0.058353,3,0.009933,-0.006687,16.91,1
0,1,0,1,0,0,0,0,0,0.06504,4,0.01662,0,16.91,1
1,1,0,1,0,0,0,0,0,0.070912,1,0,-0.003088,16.91,1
0,1,0,1,0,0,0,0,0,0.074,2,0.003088,-0.00753,16.91,1
0,1,0,1,0,0,0,0,0,0.08153,3,0.010618,0,16.91,1
1,1,0,1,0,0,0,0,0,0.096614,1,0,-0.006356,16.91,1
0,1,0,1,0,0,0,0,0,0.10297,2,0.006356,-0.00679,16.91,1
0,1,0,1,0,0,0,0,0,0.10976,3,0.013146,-0.00137,16.91,1
0,1,0,1,0,0,0,0,0,0.11113,4,0.014516,0,16.91,1
1,0,0,0,0,1,0,1,0,0.0584,1,0,-0.00252,16.91,1
0,0,0,0,0,1,0,1,0,0.06092,2,0.00252,-0.003857,16.91,1
0,0,0,0,0,1,0,1,0,0.064777,3,0.006377,-0.002723,16.91,1
0,0,0,0,0,1,0,1,0,0.0675,4,0.0091,-0.00268,16.91,1
0,0,0,0,0,1,0,1,0,0.07018,5,0.01178,-0.002695,16.91,1
0,0,0,0,0,1,0,1,0,0.072875,6,0.014475,-0.000725,16.91,1
0,0,0,0,0,1,0,1,0,0.0736,7,0.0152,-0.000353,16.91,1
0,0,0,0,0,1,0,1,0,0.073953,8,0.015553,-0.000094,16.91,1
0,0,0,0,0,1,0,1,0,0.074047,9,0.015647,-0.000153,16.91,1
0,0,0,0,0,1,0,1,0,0.0742,10,0.0158,-0.001018,16.91,1
0,0,0,0,0,1,0,1,0,0.075218,11,0.016818,-0.006796,16.91,1
0,0,0,0,0,1,0,1,0,0.082014,12,0.023614,0,16.91,1
0,1,0,1,0,0,0,0,0,0.073427,1,0,-0.002393,16.91,1
0,1,0,1,0,0,0,0,0,0.07582,2,0.002393,-0.00338,16.91,1
1,1,0,1,0,0,0,0,0,0.0792,3,0.005773,-0.0004,16.91,1
0,1,0,1,0,0,0,0,0,0.0796,4,0.006173,-0.00995,16.91,1
0,1,0,1,0,0,0,0,0,0.08955,5,0.016123,0,16.91,1
0,1,0,1,0,0,1,0,1,0.1959,6,0.0208,0,16.91,1
1,1,0,1,0,0,1,0,1,0.1751,1,0,-0.00865,16.91,1
0,1,0,1,0,0,1,0,1,0.18375,2,0.00865,-0.00372,16.91,1
0,1,0,1,0,0,1,0,1,0.18747,3,0.01237,-0.00252,16.91,1
0,1,0,1,0,0,1,0,1,0.18999,4,0.01489,-0.00571,16.91,1
0,1,0,1,0,0,1,0,1,0.1957,5,0.0206,-0.0002,16.91,1
1,1,0,0,1,0,0,0,1,0.0901,2,0.00221,-0.0012,16.91,1
0,1,0,0,1,0,0,0,1,0.0913,3,0.00341,-0.0109,16.91,1
0,1,0,0,1,0,0,0,1,0.1022,4,0.01431,0,16.91,1
0,1,0,0,1,0,0,0,1,0.08789,1,0,-0.00221,16.91,1
1,1,0,1,0,0,0,0,0,0.05099,1,0,-0.00024,16.91,1
0,1,0,1,0,0,0,0,0,0.05123,2,0.00024,-0.00037,16.91,1
0,1,0,1,0,0,0,0,0,0.0516,3,0.00061,-0.00192,16.91,1
0,1,0,1,0,0,0,0,0,0.05352,4,0.00253,-0.00006,16.91,1
0,1,0,1,0,0,0,0,0,0.05358,5,0.00259,-0.0029,16.91,1
0,1,0,1,0,0,0,0,0,0.05648,6,0.00549,-0.00002,16.91,1
0,1,0,1,0,0,0,0,0,0.0565,7,0.00551,-0.007,16.91,1
0,1,0,1,0,0,0,0,0,0.0635,8,0.01251,-0.0036,16.91,1
0,1,0,1,0,0,0,0,0,0.0671,9,0.01611,0,16.91,1
1,0,1,0,1,0,1,0,1,0.0573,1,0,-0.00008,16.91,1
0,0,1,0,1,0,1,0,1,0.05738,2,0.00008,-0.00152,16.91,1
0,0,1,0,1,0,1,0,1,0.0589,3,0.0016,-0.00034,16.91,1
0,0,1,0,1,0,1,0,1,0.05924,4,0.00194,-0.00133,16.91,1
0,0,1,0,1,0,1,0,1,0.06057,5,0.00327,-0.00403,16.91,1
0,0,1,0,1,0,1,0,1,0.0646,6,0.0073,-0.0016,16.91,1
0,0,1,0,1,0,1,0,1,0.0662,7,0.0089,-0.00031,16.91,1
0,0,1,0,1,0,1,0,1,0.06651,8,0.00921,0,16.91,1
1,0,0,0,0,0,1,0,1,0.102806,1,0,-0.034694,16.91,1
0,0,0,0,0,0,1,0,1,0.1375,2,0.034694,-0.00066,16.91,1
0,0,0,0,0,0,1,0,1,0.13816,3,0.035354,-0.00204,16.91,1
0,0,0,0,0,0,1,0,1,0.1402,4,0.037394,-0.00722,16.91,1
0,0,0,0,0,0,1,0,1,0.14742,5,0.044614,-0.00218,16.91,1
0,0,0,0,0,0,1,0,1,0.1496,6,0.046794,0,16.91,1
1,0,1,0,1,0,1,0,1,0.0514,1,0,-0.0025,16.91,1
0,0,1,0,1,0,1,0,1,0.0539,2,0.0025,-0.0025,16.91,1
0,0,1,0,1,0,1,0,1,0.0564,3,0.005,-0.00097,16.91,1
0,0,1,0,1,0,1,0,1,0.05737,4,0.00597,-0.00273,16.91,1
0,0,1,0,1,0,1,0,1,0.0601,5,0.0087,-0.0041,16.91,1
0,0,1,0,1,0,1,0,1,0.0601,5,0.0087,-0.0041,16.91,1
0,0,1,0,1,0,1,0,1,0.0642,7,0.0128,-0.0011,16.91,1
0,0,1,0,1,0,1,0,1,0.0653,8,0.0139,-0.0031,16.91,1
0,0,1,0,1,0,1,0,1,0.0684,9,0.017,-0.01348,16.91,1
0,0,1,0,1,0,1,0,1,0.08188,10,0.03048,0,16.91,1
1,1,0,1,0,0,0,0,0,0.074587,1,0,-0.006993,16.91,1
0,1,0,1,0,0,0,0,0,0.08158,2,0.006993,-0.00112,16.91,1
0,1,0,1,0,0,0,0,0,0.0827,3,0.008113,0,16.91,1
1,0,0,0,0,1,0,1,0,0.0656,1,0,-0.03786,16.91,1
0,0,0,0,0,1,0,1,0,0.10346,2,0.03786,-0.02899,16.91,1
0,0,0,0,0,1,0,1,0,0.13245,3,0.06685,0,16.91,1
1,0,1,0,1,0,1,0,1,0.05286,1,0,-0.00125,16.91,1
0,0,1,0,1,0,1,0,1,0.05411,2,0.00125,-0.00125,16.91,1
0,0,1,0,1,0,1,0,1,0.05536,3,0.0025,-0.00404,16.91,1
0,0,1,0,1,0,1,0,1,0.0594,4,0.00654,-0.001,16.91,1
0,0,1,0,1,0,1,0,1,0.0604,5,0.00754,-0.0034,16.91,1
0,0,1,0,1,0,1,0,1,0.0604,5,0.00754,-0.0034,16.91,1
0,0,1,0,1,0,1,0,1,0.0638,7,0.01094,-0.02439,16.91,1
0,0,1,0,1,0,1,0,1,0.08819,8,0.03533,0,16.91,1
1,1,0,1,0,0,0,0,0,0.096622,1,0,-0.006348,16.91,1
0,1,0,1,0,0,0,0,0,0.10297,2,0.006348,-0.00133,16.91,1
0,1,0,1,0,0,0,0,0,0.1043,3,0.007678,0,16.91,1
1,0,1,0,1,1,0,1,0,0.0591,1,0,-0.03337,0,0
1,0,1,0,1,1,0,1,0,0.0591,1,0,-0.03337,0,0
0,0,1,0,1,1,0,1,0,0.09247,3,0.03337,0,0,0
0,0,1,0,1,0,1,0,1,0.0658,7,0.00977,-0.01355,0,0
0,0,1,0,1,0,1,0,1,0.07935,8,0.02332,0,0,0
0,0,1,0,1,0,1,0,1,0.05603,1,0,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.05853,2,0.0025,-0.0023,0,0
1,0,1,0,1,0,1,0,1,0.06083,3,0.0048,-0.0002,0,0
0,0,1,0,1,0,1,0,1,0.06103,4,0.005,-0.00277,0,0
0,0,1,0,1,0,1,0,1,0.0638,5,0.00777,-0.002,0,0
0,0,1,0,1,0,1,0,1,0.0638,5,0.00777,-0.002,0,0
1,0,0,0,0,1,0,1,0,0.061,1,0,-0.00624,0,0
0,0,0,0,0,1,0,1,0,0.06724,2,0.00624,-0.02674,0,0
0,0,0,0,0,1,0,1,0,0.09398,3,0.03298,0,0,0
0,1,0,1,0,0,0,0,1,0.388,1,0,-0.0145,0,0
1,1,0,1,0,0,0,0,1,0.4025,2,0.0145,-0.0285,0,0
0,1,0,1,0,0,0,0,1,0.431,3,0.043,0,0,0
1,0,1,0,1,1,0,1,0,0.0833,1,0,-0.00335,0,0
1,0,1,0,1,1,0,1,0,0.0833,1,0,-0.00335,0,0
0,0,1,0,1,1,0,1,0,0.08665,3,0.00335,0,0,0
0,0,1,0,0,0,1,1,0,0.09183,11,0.03138,0,0,0
0,0,1,0,0,0,1,1,0,0.06045,1,0,-0.0017,0,0
1,0,1,0,0,0,1,1,0,0.06215,2,0.0017,-0.00069,0,0
0,0,1,0,0,0,1,1,0,0.06284,3,0.00239,-0.00125,0,0
0,0,1,0,0,0,1,1,0,0.06409,4,0.00364,-0.00036,0,0
0,0,1,0,0,0,1,1,0,0.06445,5,0.004,-0.00089,0,0
0,0,1,0,0,0,1,1,0,0.06534,6,0.00489,-0.00158,0,0
0,0,1,0,0,0,1,1,0,0.06692,7,0.00647,-0.00038,0,0
0,0,1,0,0,0,1,1,0,0.0673,8,0.00685,-0.002416,0,0
0,0,1,0,0,0,1,1,0,0.069716,9,0.009266,-0.003084,0,0
0,0,1,0,0,0,1,1,0,0.0728,10,0.01235,-0.01903,0,0
0,0,1,0,1,0,1,0,1,0.05668,1,0,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.05918,2,0.0025,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.06168,3,0.005,-0.00029,0,0
1,0,1,0,1,0,1,0,1,0.06197,4,0.00529,-0.00183,0,0
0,0,1,0,1,0,1,0,1,0.0638,5,0.00712,-0.0019,0,0
0,0,1,0,1,0,1,0,1,0.0638,5,0.00712,-0.0019,0,0
0,0,1,0,1,0,1,0,1,0.0657,7,0.00902,-0.00182,0,0
0,0,1,0,1,0,1,0,1,0.06752,8,0.01084,-0.00098,0,0
0,0,1,0,1,0,1,0,1,0.0685,9,0.01182,-0.0015,0,0
0,0,1,0,1,0,1,0,1,0.07,10,0.01332,-0.001,0,0
0,0,1,0,1,0,1,0,1,0.071,11,0.01432,-0.01,0,0
0,0,1,0,1,0,1,0,1,0.081,12,0.02432,0,0,0
0,1,0,1,0,0,0,0,1,0.43,1,0,-0.019,0,0
1,1,0,1,0,0,0,0,1,0.449,2,0.019,-0.004,0,0
0,1,0,1,0,0,0,0,1,0.453,3,0.023,-0.009,0,0
0,1,0,1,0,0,0,0,1,0.462,4,0.032,0,0,0
0,0,1,0,1,0,1,0,1,0.0707,4,0.00572,-0.0045,0,0
0,0,1,0,1,0,1,0,1,0.0752,5,0.01022,-0.004613,0,0
0,0,1,0,1,0,1,0,1,0.079813,6,0.014833,0,0,0
1,0,1,0,1,0,1,0,1,0.06498,1,0,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.06748,2,0.0025,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.06998,3,0.005,-0.00072,0,0
0,0,0,0,0,1,0,1,0,0.3263,1,0,-0.0013,0,0
1,0,0,0,0,1,0,1,0,0.3276,2,0.0013,-0.0585,0,0
0,0,0,0,0,1,0,1,0,0.3861,3,0.0598,-0.0059,0,0
0,0,0,0,0,1,0,1,0,0.392,4,0.0657,-0.043,0,0
0,0,0,0,0,1,0,1,0,0.435,5,0.1087,0,0,0
1,0,0,0,0,1,0,1,0,0.4287,1,0,-0.0463,0,0
0,0,0,0,0,1,0,1,0,0.475,2,0.0463,-0.0069,0,0
0,0,0,0,0,1,0,1,0,0.4819,3,0.0532,-0.0011,0,0
0,0,0,0,0,1,0,1,0,0.483,4,0.0543,-0.0237,0,0
0,0,0,0,0,1,0,1,0,0.5067,5,0.078,-0.0034,0,0
0,0,0,0,0,1,0,1,0,0.5101,6,0.0814,0,0,0
0,0,1,0,1,0,0,0,0,0.0715,3,0.00417,-0.00013,0,0
0,0,1,0,1,0,0,0,0,0.07163,5,0.0043,-0.0011,0,0
0,0,1,0,1,0,0,0,0,0.07273,6,0.0054,-0.00187,0,0
0,0,1,0,1,0,0,0,0,0.0746,7,0.00727,-0.00063,0,0
0,0,1,0,1,0,0,0,0,0.07523,8,0.0079,-0.0002,0,0
0,0,1,0,1,0,0,0,0,0.07543,9,0.0081,-0.00087,0,0
0,0,1,0,1,0,0,0,0,0.0763,10,0.00897,-0.008406,0,0
0,0,1,0,1,0,0,0,0,0.084706,11,0.017376,0,0,0
1,0,1,0,1,0,0,0,0,0.06733,1,0,-0.0029,0,0
0,0,1,0,1,0,0,0,0,0.07023,2,0.0029,-0.00127,0,0
0,0,1,0,1,0,0,0,0,0.0715,3,0.00417,-0.00013,0,0
0,0,0,0,0,1,0,1,0,0.5175,5,0.0748,-0.0085,0,0
0,0,0,0,0,1,0,1,0,0.526,6,0.0833,-0.0145,0,0
0,0,0,0,0,1,0,1,0,0.5405,7,0.0978,0,0,0
1,0,0,0,0,1,0,1,0,0.4427,1,0,-0.0277,0,0
0,0,0,0,0,1,0,1,0,0.4704,2,0.0277,-0.0239,0,0
0,0,0,0,0,1,0,1,0,0.4943,3,0.0516,-0.0007,0,0
0,0,0,0,0,1,0,1,0,0.495,4,0.0523,-0.0225,0,0
1,1,0,1,0,0,0,0,0,0.532,1,0,-0.041,0,0
0,1,0,1,0,0,0,0,0,0.573,2,0.041,-0.0075,0,0
0,1,0,1,0,0,0,0,0,0.5805,3,0.0485,-0.0077,0,0
0,1,0,1,0,0,0,0,0,0.5882,4,0.0562,0,0,0
1,1,0,1,0,0,0,0,0,0.527,1,0,-0.031,0,0
0,1,0,1,0,0,0,0,0,0.558,2,0.031,-0.0336,0,0
0,1,0,1,0,0,0,0,0,0.5916,3,0.0646,0,0,0
1,1,0,1,0,0,1,0,1,0.0658,1,0,-0.0029,0,0
0,1,0,1,0,0,1,0,1,0.0687,2,0.0029,-0.0003,0,0
0,1,0,1,0,0,1,0,1,0.069,3,0.0032,-0.00041,0,0
0,1,0,1,0,0,1,0,1,0.06941,4,0.00361,0,0,0
1,0,1,0,1,1,0,1,0,0.0844,1,0,-0.0076,0,0
1,0,1,0,1,1,0,1,0,0.0844,1,0,-0.0076,0,0
